# EventNumber	SB0_Raw_ADC_Value	Timestamp
189922	1705	3168099953
189935	1713	3170125816
189945	1733	3171881173
189949	1716	3172760615
189953	1754	3173223803
189962	1712	3175376333
189981	1737	3180634996
189986	1758	3181968666
189992	1756	3185434562
189994	1707	3186716712
190005	1690	3189496658
190007	1744	3189767386
190009	1703	3189991340
190024	1618	3194824626
190025	1694	3195068429
190027	1660	3195517827
190028	1745	3195836503
190040	1686	3198807943
190048	1696	3200161902
190052	1667	3200829896
190054	1709	3202570107
190057	1691	3204931207
190061	1699	3205713318
190062	1760	3205908475
190072	1740	3207671490
190081	1709	3210200151
190085	1711	3210860152
190100	1713	3214870246
190103	1745	3215860538
190106	1674	3216492153
190114	1677	3218995840
190125	1735	3221645754
190132	1764	3226182775
190140	1732	3229037538
190146	1709	3230559579
190159	1730	3233379435
190171	1698	3235579268
190173	1701	3236049508
190193	1720	3241300227
190204	1702	3245522674
190205	1733	3246009074
190219	1733	3250985526
190224	1763	3252402639
190237	1677	3256595823
190239	1651	3257916288
190240	1680	3257970256
190248	1703	3259633665
190249	1736	3259775853
190255	1721	3261478264
190262	1747	3264862996
190266	1720	3265767281
190269	1731	3266181500
190271	1739	3266424033
190273	1709	3266988677
190280	1710	3269050752
190290	1732	3271083516
190297	1691	3272790776
190298	1736	3273121889
190299	1745	3273314116
190303	1676	3274788353
190309	1732	3276410106
190321	1720	3279980629
190337	1728	3284877381
190338	1761	3285190117
190340	1712	3285594757
190346	1701	3287261446
190347	1698	3287502820
190352	1284	3288343850
190364	1653	3291279777
190370	1774	3292007819
190371	1715	3292094377
190378	1666	3296239051
190379	1732	3296797664
190383	1718	3297116892
190384	1748	3297191951
190399	1706	3302160185
190400	1728	3302513122
190403	1726	3303463249
190424	1721	3310734961
190445	1758	3317017659
190451	1719	3319321703
190452	1743	3319488387
190454	900	3319903771
190458	1692	3321807006
190459	1697	3321860201
190463	1760	3323727116
190470	1723	3328765206
190483	1691	3332571982
190487	1750	3333179688
190494	1684	3334145225
190500	1744	3335142723
190522	950	3341528510
190530	1718	3343461431
190544	1713	3350082084
190550	1683	3353611776
190555	1724	3354793263
190582	1726	3361440157
190583	1755	3361694374
190587	1723	3362677936
190590	1778	3364425864
190591	1789	3364565516
190598	1671	3368972749
190604	1723	3369907244
190612	1678	3371948496
190622	1673	3373998685
190638	1688	3379133978
190639	1659	3379268656
190640	1721	3380202280
190641	1681	3380744850
190658	1722	3387388088
190660	1688	3387717042
190662	1709	3388271079
190669	1716	3389265770
190676	1704	3390468707
190681	1726	3391528620
190697	1724	3396551603
190699	1721	3396688230
190701	1731	3396910088
190722	1736	3402253832
190729	1729	3403350674
190735	1736	3404263372
190744	1746	3410155463
190758	1705	3414169600
190775	1675	3417523791
190787	1718	3419185418
190803	1705	3423202098
190811	1657	3425408557
190815	1691	3429148793
190816	621	3429193762
190818	1763	3430356591
190822	1765	3431089528
190838	1750	3435610844
190841	1758	3436467551
190853	1672	3439873007
190862	1717	3443277531
190873	1679	3447906321
190892	1697	3453463427
190893	1698	3453531240
190898	1743	3455370624
190902	1722	3456559750
190921	1753	3463147330
190927	1741	3465118304
190951	1677	3473205860
190952	1711	3473378281
190956	1705	3474663091
190960	1755	3475732999
190961	1684	3476138013
190989	1724	3483370486
190992	1761	3484350506
191026	1663	3495773153
191031	1725	3496485116
191032	1732	3496524436
191044	1716	3500010764
191052	1717	3501071211
191054	1715	3501309829
191059	870	3501775692
191062	1734	3502342594
191088	1658	3513292608
191090	1735	3513596709
191109	1689	3519607522
191117	1705	3521704627
191122	1713	3522719743
191151	1724	3531217546
191154	1772	3531699304
191178	1689	3536190121
191179	981	3536421214
191192	1720	3539979390
191195	1689	3540771050
191199	1680	3542281329
191214	1733	3544422576
191223	1552	3546435284
191225	1764	3547456605
191231	1673	3550417511
191241	1713	3553109405
191242	1725	3553265795
191245	1725	3553691554
191247	1695	3554273131
191250	1714	3554689242
191255	1690	3556143660
191261	1708	3557540416
191264	1722	3558568449
191265	1679	3559388526
191273	1751	3561946763
191279	1763	3562894259
191281	1738	3564170828
191286	1671	3565517935
191291	872	3566494700
191293	1724	3567509803
191309	1684	3573484066
191314	1718	3575224173
191320	1697	3577363957
191331	1716	3580687966
191333	1742	3580880603
191341	1693	3582563178
191346	1776	3583477889
191351	878	3585467877
191352	1730	3585679502
191364	1729	3591765005
191373	1725	3593730670
191374	1736	3594116418
191379	1700	3595263939
191380	1733	3595445678
191381	1713	3595610457
191383	1666	3596067461
191390	1708	3598190403
191403	1715	3600553677
191408	1733	3601916936
191415	1753	3603764250
191416	1697	3604131014
191440	1746	3612694576
191442	1685	3613489822
191445	1699	3613827946
191460	1688	3617093958
191464	1703	3617807619
191468	1746	3618407454
191470	1726	3618544240
191474	1761	3619607887
191494	1755	3625550655
191497	1637	3626179960
191499	1720	3626679613
191502	1721	3627102374
191515	1700	3632086443
191518	1712	3632448841
191530	1695	3635374875
191534	1725	3637053298
191543	1650	3639745969
191568	1739	3646409720
191571	1719	3647415280
191580	1706	3652829223
191592	1752	3656778513
191594	1712	3657486201
191610	1723	3661517450
191630	1667	3665771667
191649	1704	3673699757
191653	1728	3674609429
191655	1732	3674663834
191673	1738	3679562107
191676	1676	3681041222
191690	1663	3684784614
191701	1691	3687254718
191713	1666	3689392972
191720	1702	3693524396
191726	1728	3694905849
191727	1691	3695162132
191739	1708	3697782175
191742	1713	3698760668
191750	1732	3700705387
191758	1734	3701965199
191761	1717	3702322090
191764	1726	3703174376
191789	1745	3709888740
191793	1706	3713078909
191804	1720	3715291730
191821	1716	3721308388
191827	1194	3723425610
191830	1689	3723934583
191832	1692	3724830704
191837	1760	3726002626
191838	1767	3726244444
191841	1676	3727034941
191849	1704	3728764738
191858	1721	3732821611
191861	1726	3734749809
191867	1748	3735690716
191870	710	3738052025
191878	1698	3740497468
191879	1730	3741082984
191882	1700	3741975366
191885	1674	3743146831
191906	1703	3748429459
191909	1743	3749936724
191926	1678	3755540515
191938	1658	3758103427
191950	1698	3763422108
191954	1724	3764769083
191956	1732	3765366361
191957	1730	3765620800
191963	1694	3767257735
191967	1697	3768602770
191971	1755	3769490129
191975	1714	3769899103
191995	1740	3777270542
191996	1759	3778426368
191998	1709	3779223739
192001	1745	3779910987
192010	1716	3782513795
192016	1711	3784482667
192017	1676	3785114880
192028	1728	3788683998
192031	1742	3789048188
192035	1708	3790049937
192041	1693	3791180154
192044	1751	3791727837
192051	1757	3795069846
192066	1676	3800721914
192071	1711	3802067476
192074	1691	3802769807
192081	1671	3805461553
192086	1725	3806599021
192093	1713	3807806288
192099	1760	3810253939
192109	1707	3815097329
192114	1718	3816509779
192115	1648	3816821407
192126	1728	3820128930
192134	1750	3822379787
192139	1679	3823114116
192147	1714	3825746346
192165	1709	3830108295
192173	1673	3831730451
192176	1678	3834698225
192178	1713	3834873280
192184	1727	3835802688
192187	1719	3836988924
192194	1753	3838621698
192196	1711	3838772225
192208	1729	3843960976
192216	1763	3845087114
192220	1720	3845533006
192224	1780	3846979431
192230	1762	3848964123
192240	1709	3851437342
192241	1653	3852601134
192257	1734	3858800636
192265	1712	3860483462
192283	1700	3866445494
192286	1733	3868390566
192292	1743	3869937498
192293	1689	3869976081
192294	1768	3870201431
192295	1676	3870585274
192296	1722	3870610115
192298	1722	3871268278
192312	1755	3877179558
192314	1756	3877640316
192321	1715	3880344480
192324	801	3881283090
192331	1729	3883316437
192353	1673	3887219420
192375	1759	3892500050
192389	1713	3896850594
192392	1742	3898198033
192402	1706	3900407832
192411	1729	3902034320
192427	1688	3906045424
192448	1676	3910198211
192455	1674	3912309928
192476	1729	3920220789
192492	1733	3923353083
192506	1694	3926468644
192507	1741	3926523477
192512	1680	3928753757
192513	1721	3928774387
192516	1121	3929290343
192526	1754	3932468795
192531	1705	3934501700
192542	1729	3939805796
192552	1388	3941491296
192555	1726	3941840592
192562	1737	3944315636
192565	1734	3944696302
192578	1709	3948653932
192581	1675	3949405988
192587	1719	3950917096
192588	1728	3951753370
192591	1720	3952660984
192595	1724	3953494104
192617	1753	3962760835
192629	1707	3966500613
192637	1752	3968377824
192659	1630	3973411081
192661	1683	3974147722
192676	1687	3979413677
192680	1705	3980696242
192682	1680	3981108028
192685	1610	3981244800
192698	1704	3984427303
192705	1695	3987032761
192706	1717	3987302022
192708	1658	3987984547
192718	1250	3990954264
192727	1694	3992876791
192732	1686	3993548873
192744	1667	3996672352
192775	1734	4006471162
192777	1712	4006923219
192780	1655	4007590082
192791	1708	4012572120
192803	1720	4015791228
192805	1647	4016404328
192809	1344	4017919175
192827	1704	4025684824
192838	1708	4028890090
192839	1736	4029105245
192853	1740	4033917869
192867	1732	4040496018
192881	1647	4043732486
192891	1728	4048645407
192904	1730	4051282451
192907	1678	4051832751
192908	1713	4052247547
192909	1721	4052606566
192921	1711	4055036162
192925	1681	4056225402
192936	1740	4059208648
192941	1694	4062259470
192977	1704	4071018366
192982	1656	4071513852
193026	1711	4087438722
193030	1754	4088984046
193031	1702	4089200019
193032	1699	4089263994
193033	1750	4090555341
193036	1746	4090898019
193038	1767	4091646038
193053	1771	4096407558
193054	1095	4096556752
193057	1682	4097285483
193064	1691	4098306760
193072	1710	4102401733
193090	1730	4106021837
193099	1734	4107438203
193101	1683	4107566777
193112	1688	4109533151
193119	1711	4110874509
193120	1695	4110954138
193131	1726	4113444534
193153	1702	4120404412
193160	1731	4123774170
193172	1692	4126679786
193176	1716	4127345093
193180	1700	4128151937
193182	1736	4128833909
193188	1685	4130459748
193193	1706	4132315364
193194	1765	4132426409
193208	1663	4136161536
193214	1671	4140107273
193215	1691	4140215517
193218	1676	4141009978
193219	1704	4143320452
193221	1703	4143589867
193222	836	4143657359
193225	1725	4144196070
193229	1674	4144859108
193237	1672	4146221468
193238	1690	4146306494
193240	1677	4146366674
193242	1687	4146863778
193247	1732	4148052406
193259	1725	4149985091
193260	1663	4150635678
193263	1684	4151226556
193274	1698	4155022180
193275	1727	4155053780
193285	1718	4157563084
193286	1733	4157882752
193295	1718	4163399019
193299	1717	4164376389
193307	1729	4166263345
193309	1688	4166880213
193310	1709	4166911302
193312	1755	4167045071
193318	1724	4168674011
193329	1706	4172161240
193333	1691	4173548623
193347	1673	4176355157
193348	1681	4176696193
193357	1650	4177725314
193375	1702	4184262669
193380	1711	4187504644
193383	1671	4188529061
193386	1715	4189074972
193388	1693	4189649063
193393	1695	4190968279
193396	1659	4191540556
193401	1718	4192579064
193402	1710	4192588114
193403	1710	4192752334
193413	1746	4196249751
193420	1715	4198335117
193423	1722	4198794617
193425	1680	4199380038
193430	1702	4199920933
193432	1735	4200116623
193452	1749	4208099857
193454	1726	4208189790
193463	1684	4210664543
193464	1714	4210957433
193473	1727	4213510774
193478	1745	4214839518
193512	1218	4222273754
193516	1702	4225310798
193517	1707	4225400314
193535	1684	4229632903
193540	1693	4230587264
193543	1762	4231108804
193550	1705	4232552515
193554	1720	4236499141
193562	1688	4239497888
193574	1698	4243400282
193576	1657	4245477245
193579	1228	4246948970
193593	1713	4249970188
193598	1756	4251433773
193599	1728	4251435960
193604	1684	4252209102
193605	1736	4252336198
193608	1734	4253497467
193623	1694	4256317029
193624	1645	4256660999
193625	1716	4256683957
193629	1753	4257564352
193636	1646	4259049888
193638	1731	4259834589
193663	1717	4266448650
193667	1667	4266782088
193670	1640	4267589099
193675	1666	4268493187
193676	1666	4268641139
193687	1668	4271620571
193688	1701	4271981916
193694	1697	4273176809
193695	1702	4273777146
193701	1682	4274977749
193706	994	4276381913
193714	1758	4278567195
193715	1715	4278980420
193732	1730	4283288970
193734	1687	4284237858
193737	1684	4284322848
193747	1709	4289550439
193758	1742	4292750156
193766	1759	514233
193769	1697	1116612
193774	1693	3025010
193775	1723	3069004
193793	1705	6523899
193826	1674	19844594
193829	1658	20645476
193831	1700	20989796
193832	1756	21348230
193840	1716	23073027
193849	1669	25243761
193865	1726	29037278
193873	1784	33780929
193877	1744	33936823
193906	1729	42539133
193912	1711	45649077
193936	1706	49504984
193938	1665	50291500
193948	1738	54073761
193954	1732	54834405
193961	1120	56007284
193969	1727	58375112
193976	1757	59648667
193979	1711	60411165
193982	880	60566130
193983	1736	61023684
193994	1680	62656635
193996	1695	63538194
194002	1768	65231821
194006	1742	65945730
194013	1676	70517967
194028	1748	74480880
194037	1759	77684416
194038	1706	78410313
194047	1722	82929842
194049	1692	83519839
194064	1748	89683365
194065	1731	89972831
194066	1747	90384926
194071	1689	93964112
194074	1703	94585410
194094	1698	99364799
194099	1669	101429584
194106	1705	103178267
194111	1677	104014755
194112	1680	104021339
194129	1729	108817815
194137	1670	111107944
194146	1714	115626691
194157	1725	116834267
194173	1686	123310724
194174	1704	123880245
194176	1724	124451284
194187	1748	127548344
194206	1735	132023450
194215	1744	135913922
194218	676	136664267
194221	1674	137645488
194222	1633	137732122
194242	1767	144896610
194243	1638	145406899
194257	1729	150022456
194262	1733	150921090
194265	1698	151286756
194266	1726	151494719
194267	1685	151686754
194272	1481	153579515
194281	1746	156095918
194291	1751	161763656
194294	1742	162960560
194325	1684	172568564
194326	1703	172667012
194343	1721	179321700
194347	1706	180175468
194357	1753	182765395
194362	1691	184757435
194366	1663	185489558
194370	1695	186859121
194374	1701	187482464
194388	1724	192342902
194407	1710	200064663
194423	1701	205460004
194428	1692	207213718
194429	1669	207332932
194433	1711	207995643
194447	1725	212974858
194458	1719	218401257
194459	1728	218607608
194467	1667	220328832
194502	1723	229944357
194510	1724	231474403
194516	1729	232291472
194526	1738	237494872
194536	1698	240928992
194541	1689	242156824
194547	1714	243375150
194552	1699	244623685
194560	1694	247373089
194563	1702	248185858
194567	1747	249559495
194569	1749	250034769
194574	1724	251307674
194577	1750	253107908
194595	1674	259781106
194607	1690	262166229
194640	1680	271726222
194652	1711	274381123
194663	1686	279810533
194666	1738	281030680
194682	1725	283127637
194696	1757	286779746
194698	1705	287714705
194702	1733	288767377
194708	1727	289760697
194714	1566	291985520
194719	1729	292857466
194720	1744	292937315
194722	1658	294142638
194724	1681	294622332
194728	1709	295406866
194753	1665	303527142
194756	1755	303746177
194758	958	304064991
194759	1754	304660586
194771	1713	308306964
194792	1727	314715757
194793	1742	315185823
194794	1733	316245159
194798	1674	319166862
194809	1720	321212983
194812	1705	321543815
194815	1729	322377954
194818	1697	322839691
194821	1698	323819819
194831	1709	326547078
194832	1670	326834010
194845	1680	330323483
194852	1710	332734739
194865	1743	338799488
194873	1759	342024356
194876	1721	343184160
194881	1730	344506986
194882	1724	344729304
194885	1689	344953342
194887	1706	345733156
194891	1668	348465043
194894	1699	349146922
194912	1740	353788937
194918	1710	355235699
194930	1761	360671294
194940	1720	364161754
194949	1337	366696481
194950	1749	366727335
194954	1737	367601923
194971	1742	372257777
194977	1696	373417750
194984	1726	377177569
195000	1721	382766560
195002	1725	383442040
195022	1672	388276805
195023	904	388292661
195037	1753	391057922
195040	1650	391759149
195042	1739	391998333
195062	1689	397094894
195075	1729	401121728
195088	1742	404585036
195093	1684	406289202
195095	1675	407104140
195113	1682	411598137
195116	1721	412760591
195122	1689	413904723
195127	1668	414222541
195138	1687	420483775
195152	1758	422808706
195157	1674	423443366
195158	1681	423802349
195165	1747	424859100
195174	1731	426840412
195175	1728	426930640
195180	1762	428227888
195182	1745	429518825
195206	1751	434057857
195207	1720	434188323
195214	1726	436374022
195225	1711	438476393
195262	1735	452725783
195265	1667	453635877
195272	1737	457445954
195274	1725	457753680
195286	1694	462905299
195289	1764	463828508
195299	1730	467007691
195301	1754	467509885
195309	1691	470151287
195310	1723	470657761
195316	1677	472787083
195322	1725	475563438
195331	1684	478514981
195353	1727	488135489
195369	1762	492493434
195372	1690	492974571
195381	938	495092450
195383	1750	495274300
195384	1752	495505276
195388	1723	496504162
195396	1643	498108247
195408	1772	502374064
195410	1773	502665533
195414	1709	503318241
195416	1717	503761383
195419	1690	503891248
195428	1474	505521917
195431	1784	505851218
195446	1678	510674416
195452	1690	512580831
195468	1745	519180162
195473	1722	521085180
195475	1723	523335236
195481	1710	526287831
195483	1705	526536616
195513	1745	535808474
195515	1694	536371058
195526	1670	540799817
195529	1684	543855376
195531	1755	544060953
195538	1714	546420578
195546	1716	548769994
195554	1687	550245338
195559	1704	551640055
195561	1768	552818665
195577	1686	556896360
195586	685	560103102
195595	1757	564325141
195609	1689	567902375
195616	1704	570161644
195619	1691	571029448
195622	1670	571660449
195637	1688	574836950
195656	1720	578942670
195660	1721	581011928
195668	1699	586451794
195670	1656	586694053
195690	1731	593276220
195700	1720	596563987
195710	1739	599442451
195745	1717	611647243
195753	1732	613896160
195761	1728	614926551
195793	1722	623333017
195803	1748	626913826
195804	1775	627234491
195805	1733	627350556
195808	1718	627446861
195829	1748	631340783
195831	1702	632957859
195839	1713	635461000
195842	836	636886445
195853	1709	638278523
195861	1689	640830556
195866	1761	641941239
195871	1725	642910259
195875	1680	643724926
195885	1649	648269533
195890	1698	649130410
195895	1717	649949116
195896	1654	650177510
195915	1702	654968516
195924	1734	656499488
195926	1703	657173520
195927	1686	657176685
195932	1684	658585631
195939	1662	660290583
195940	1662	660801425
195946	1734	662056042
195960	1686	666194140
195970	1672	667930786
195973	1736	669315625
195974	1659	669544695
195976	1684	670429802
195982	1684	671392149
195997	1711	676689975
196008	1665	679270593
196025	1683	682894809
196028	1668	683221334
196032	1712	683959304
196040	1750	685403020
196045	1742	688591636
196050	1658	689953423
196055	1758	690751840
196058	1763	691536898
196083	1711	698143060
196091	1731	700841848
196099	1680	702610698
196102	1726	703476300
196108	1730	705521941
196109	1679	705812925
196111	1756	708564436
196123	1690	711946705
196126	1769	712482601
196133	1686	715271176
196135	1684	715451620
196139	1695	715722004
196152	1659	719411322
196163	1712	722364707
196169	1727	722980200
196176	1726	723788461
196181	1653	724945332
196188	1706	729063495
196192	1708	729909311
196204	1717	735479785
196206	1726	736628138
196210	1683	737434805
196211	1733	737468642
196213	1733	737652065
196215	1710	738908612
196238	1696	742565613
196239	737	743594949
196249	1748	745238046
196251	1721	745886885
196257	1706	748753224
196268	1732	753752868
196271	1720	753933186
196279	1739	757717811
196301	1721	762319572
196306	1704	763879599
196308	1722	764160920
196334	1734	770844970
196342	1724	772696087
196343	1676	772786472
196354	1729	775541148
196368	1741	778757100
196382	1683	783836049
196390	1725	785050703
196393	1672	785653219
196396	1700	785883643
196399	1717	788622854
196405	1700	789955719
196410	1689	791319240
196430	1741	795621269
196445	865	798966111
196446	1699	799020128
196449	1752	799868819
196456	1481	801495701
196461	1723	802781773
196463	1763	803268468
196467	1723	804810286
196470	1703	805659256
196482	1701	810906868
196483	1705	810923317
196486	1783	812317127
196518	1702	820676941
196522	1711	822146693
196530	1695	824121839
196531	1744	824266480
196533	1693	824806807
196536	1732	825284539
196546	1742	826786873
196551	1709	827365730
196558	1758	830970788
196560	1715	831591729
196561	1239	831880528
196566	1703	833226344
196567	1708	833235794
196569	1580	833608275
196570	1752	833655989
196575	1692	834793287
196585	652	837124688
196589	1655	837499051
196602	1723	840434691
196603	1718	840440130
196604	1700	840909879
196606	829	841155744
196607	1750	841158157
196620	1711	843882191
196622	1724	844074266
196623	1735	844264605
196627	1666	845973714
196634	1704	846768660
196636	1733	847119162
196639	1759	847722732
196640	1733	848005340
196645	1682	851245788
196666	1726	855811986
196670	1725	856426852
196673	1688	856763590
196681	1715	859383566
196684	1710	860138101
196700	1706	862834507
196702	1696	863240736
196707	1783	864136383
196726	1706	867898365
196729	1728	868532769
196734	1699	871870908
196743	1651	874528367
196746	1697	875184679
196754	1719	877420770
196769	1732	881247879
196771	1703	881856242
196811	1707	894491790
196822	1724	897599666
196826	1093	898935565
196832	1718	900711493
196835	1743	901295485
196842	1711	902916872
196846	1702	903446891
196867	928	906463558
196889	1679	913526982
196910	1672	919109220
196922	1699	922228840
196924	1755	922651386
196926	1714	923090127
196933	1727	925109789
196936	616	925403956
196937	1731	925541159
196941	1710	926269331
196947	1550	927669762
196958	1759	930594404
196961	1769	930924505
196962	1714	931034420
196970	1699	934636397
196991	1675	938498467
196994	1667	939705031
196998	1735	940397540
197002	1724	941905918
197004	1744	942261466
197026	1743	950290261
197029	1721	950443569
197032	1705	950814991
197041	1687	955446823
197051	1721	957912951
197052	1643	958034818
197054	1672	958176241
197056	1713	958445655
197062	1711	959679526
197066	1746	962103125
197076	1667	963709561
197080	1753	964185198
197084	1727	965803124
197085	1699	966309472
197086	1768	966321282
197088	1668	966922268
197090	1746	967348076
197091	1687	967766732
197097	1675	968700738
197101	1700	969666779
197110	957	972780918
197114	1701	976235830
197127	1699	981159876
197137	1744	984589056
197140	1740	985215032
197143	1689	985814682
197155	1757	989336937
197156	1710	989500993
197157	1709	989522869
197171	1736	993387952
197174	1673	994130845
197175	1718	994364013
197176	1718	994376927
197195	1673	1001707176
197198	1695	1002372003
197227	1556	1009024297
197232	1755	1009742872
197234	1728	1010125896
197241	1679	1011543478
197247	1678	1013051155
197261	1689	1020153789
197284	1783	1023831853
197298	1772	1027463563
197299	1757	1027469256
197300	1717	1027990647
197308	1718	1029618954
197310	1675	1030411889
197314	1696	1031644367
197317	1707	1032778641
197331	1403	1035108195
197337	1749	1038136049
197338	1714	1038173000
197350	1693	1042724682
197357	1722	1044288433
197359	1722	1045242660
197367	1701	1047596260
197374	1705	1050245905
197379	1686	1051249419
197386	1734	1052353175
197390	1707	1053351372
197399	1720	1058782818
197405	1717	1060506059
197414	1673	1063072136
197417	1750	1063401510
197427	1688	1064920251
197428	1725	1065035491
197460	1710	1073320306
197462	1704	1073475079
197467	1687	1074399929
197469	1783	1074717910
197500	1729	1082398776
197505	1766	1083868840
197522	1693	1087936929
197531	1702	1090223777
197534	1760	1090549514
197537	1725	1090946052
197538	1665	1091020210
197544	1653	1092766426
197547	1701	1094247903
197551	1723	1095302406
197557	1728	1099453038
197562	1707	1100632534
197563	1718	1100680982
197585	1714	1107434863
197591	1659	1108497687
197596	1755	1109011545
197602	1719	1109848157
197608	1708	1110917334
197617	1748	1112267314
197620	1721	1112985501
197626	1701	1114199346
197628	1141	1114569967
197636	1741	1116076429
197648	1695	1121399822
197658	1720	1123309170
197674	1733	1129787305
197681	1710	1131151097
197682	1747	1131447964
197696	1684	1134002030
197697	1696	1134528202
197711	1744	1137377172
197722	1681	1141898233
197725	1688	1142680404
197743	1685	1148240843
197756	1728	1152107497
197758	1739	1153213312
197761	1680	1153780046
197762	1726	1153789079
197771	1690	1155136526
197783	1751	1158151944
197790	1694	1163046458
197792	1747	1163272104
197806	1704	1166470141
197824	1737	1170119017
197844	1733	1174789088
197851	1720	1176814819
197862	1727	1181429872
197866	1705	1182125666
197869	780	1182799711
197872	1665	1184085083
197873	1741	1184191145
197886	1704	1188095266
197895	1730	1189496332
197899	1699	1190293508
197900	1720	1190775895
197915	1684	1192989537
197918	1667	1194046572
197925	1662	1195873183
197931	1667	1197793066
197932	1710	1197806712
197940	1708	1199332316
197941	1708	1199437743
197942	1723	1201477732
197948	1704	1202757552
197962	1719	1206351058
197978	1728	1210323756
197984	1707	1212361881
197990	1684	1214013844
197992	1694	1214299059
197994	1679	1214644511
197995	1758	1215506318
198006	1748	1217943270
198027	1420	1225751022
198033	1707	1227490680
198034	1719	1228042026
198043	1695	1230574635
198057	1786	1234533340
198063	1669	1235154282
198066	1728	1235616133
198091	1719	1240639928
198094	1717	1243109472
198096	1747	1243756885
198098	1751	1243935175
198109	1722	1246863098
198111	1695	1247678269
198116	1725	1250561056
198120	1720	1251288411
198127	1703	1252403988
198128	1728	1252836076
198136	1716	1254611241
198146	1760	1255795490
198147	1694	1255818998
198148	1748	1256061157
198156	1672	1258277185
198160	1716	1258702135
198176	1700	1265127273
198185	1690	1267522861
198197	1706	1270761293
198221	1663	1278088225
198222	1659	1278171493
198224	1706	1278946863
198228	1722	1279975492
198229	1758	1280142100
198230	1693	1280693095
198233	1731	1283033804
198237	1697	1284093439
198272	1659	1294155902
198273	1722	1294177879
198278	1714	1296262766
198283	1664	1296795566
198287	1708	1297310767
198290	1718	1298236752
198295	1748	1300065160
198307	1764	1306232927
198309	1721	1307058946
198324	1704	1311461555
198329	1729	1313446730
198338	1755	1316002662
198349	1752	1319376825
198360	1689	1324612739
198366	1680	1325811808
198381	953	1330439323
198388	1728	1331362426
198391	1713	1333361703
198421	1736	1340596210
198422	1749	1340610453
198425	1704	1343427531
198435	1744	1345916190
198446	1733	1347982725
198466	1680	1354088169
198472	1661	1356229882
198475	1718	1356803024
198486	1706	1358777295
198491	1731	1361543703
198492	1735	1363525932
198499	1792	1366624839
198514	1712	1368944710
198519	1708	1369511618
198525	1686	1371334376
198536	1769	1374400744
198539	1726	1375501276
198547	1658	1377614844
198555	1691	1379308097
198557	698	1380499266
198573	1738	1385878738
198583	1675	1388177135
198585	1709	1388565849
198587	1697	1389097241
198588	1736	1389202819
198596	1710	1390500444
198604	1714	1392044204
198615	1679	1394884394
198623	1721	1396868106
198624	1687	1397114765
198633	1711	1398640683
198647	1747	1405552564
198649	1673	1406831497
198652	1691	1407480892
198669	1713	1411484995
198670	1706	1411487355
198675	1719	1413953202
198676	1691	1414013777
198684	1692	1415562733
198690	1725	1417808527
198701	1746	1420068062
198712	1739	1426275734
198719	1720	1429884784
198723	1706	1431290586
198724	1697	1431554483
198725	1746	1431832438
198732	1685	1434111714
198745	1691	1436171498
198746	1775	1436362019
198752	1731	1436805239
198753	1729	1437121444
198754	1734	1437295907
198757	1708	1438127861
198764	1717	1440445435
198772	1708	1443417147
198773	1685	1443494385
198779	1705	1446362886
198782	1706	1447028392
198786	1698	1447789951
198793	1706	1449613905
198800	1718	1451095273
198807	1696	1452877907
198814	1733	1456256490
198816	1665	1456787610
198829	1746	1459158797
198838	1732	1460685917
198850	1695	1463501929
198859	1716	1467842160
198863	1720	1468990998
198873	1651	1471437693
198875	1674	1471828061
198881	1653	1473272817
198886	1688	1473621701
198920	1718	1483489206
198922	1717	1483887641
198938	1679	1489841628
198949	1764	1494225258
198978	1139	1502593511
198991	1702	1505071859
198993	1724	1505367434
198999	1719	1507318226
199000	1688	1510018904
199002	1681	1510526368
199004	1738	1511138208
199013	1718	1512526243
199024	1704	1515415317
199029	1707	1516110454
199038	1675	1517650042
199042	1708	1521157748
199044	1730	1523091418
199057	1665	1529975194
199058	1716	1530460112
199063	1650	1531442849
199068	1684	1533759670
199070	1677	1534366041
199071	1698	1535113157
199085	1672	1537459702
199086	1712	1537986512
199104	1762	1543355876
199107	1697	1544094798
199112	1717	1545410420
199118	1726	1546757714
199120	1716	1548942982
199128	1740	1550755223
199137	1719	1551984423
199145	899	1553580801
199147	1646	1554029073
199148	1755	1554464869
199151	1710	1555105792
199152	1753	1555181338
199161	1689	1556875037
199169	1716	1558893619
199173	1730	1559301353
199193	1707	1566662313
199200	1741	1570406870
199202	1678	1570487548
199203	1692	1570916075
199211	1745	1572747006
199215	1154	1573878686
199232	1708	1578712557
199234	1579	1579444870
199246	1749	1581117318
199257	1758	1583776876
199259	1767	1584465958
199263	1724	1584664891
199267	1708	1585535898
199283	1724	1593298863
199285	1652	1593568320
199287	1740	1594256616
199292	1738	1595611805
199299	1662	1596844624
199306	1690	1598842667
199310	1733	1599812120
199320	1706	1602865184
199328	1752	1604935154
199330	1735	1605828556
199333	1733	1606479897
199350	1702	1613459994
199359	1704	1615941652
199366	1646	1618123097
199373	1773	1619585977
199378	1723	1621652879
199379	708	1621982635
199385	1721	1623236554
199411	1683	1630144769
199413	1725	1630567918
199415	1739	1631195187
199421	1689	1632121668
199428	1692	1635483558
199432	1706	1636052872
199446	1720	1639236880
199447	1705	1639270697
199458	1752	1642281028
199465	1804	1643094351
199466	1757	1643223639
199472	1726	1644447650
199473	1721	1644546666
199478	1752	1644969894
199487	1664	1646763436
199496	1686	1647578924
199502	1687	1651826942
